Time;Channel A;Channel B
(ms);(V);(V)

-45.03535852;0.03387555;-0.00854518
-45.01487852;0.03387555;-0.00854518
-44.99439852;0.03387555;0.08026368
-44.97391852;0.03387555;-0.00854518
-44.95343852;0.03387555;-0.00854518
-44.93295852;0.03387555;-0.00854518
-44.91247852;0.03387555;0.08026368
-44.89199852;0.03387555;-0.00854518
-44.87151852;-0.05432295;0.08026368
-44.85103852;0.03387555;0.08026368
-44.83055852;0.03387555;-0.00854518
-44.81007852;0.03387555;-0.00854518
-44.78959852;0.03387555;0.08026368
-44.76911852;0.03387555;-0.00854518
-44.74863852;0.03387555;-0.00854518
-44.72815852;0.03387555;0.08026368
-44.70767852;0.03387555;-0.00854518
-44.68719852;0.03387555;-0.00854518
-44.66671852;0.03387555;-0.00854518
-44.64623852;0.03387555;-0.00854518
-44.62575852;0.03387555;-0.00854518
-44.60527852;0.03387555;-0.00854518
-44.58479852;0.03387555;-0.00854518
-44.56431852;0.03387555;-0.00854518
-44.54383852;0.03387555;-0.00854518
-44.52335852;0.03387555;-0.00854518
-44.50287852;0.03387555;-0.00854518
-44.48239852;-0.05432295;-0.00854518
-44.46191852;0.12207400;0.08026368
-44.44143852;0.03387555;-0.00854518
-44.42095852;0.03387555;-0.00854518
-44.40047852;0.03387555;-0.00854518
-44.37999852;0.03387555;-0.00854518
-44.35951852;0.03387555;-0.00854518
-44.33903852;0.03387555;-0.00854518
-44.31855852;0.03387555;-0.00854518
-44.29807852;0.03387555;-0.00854518
-44.27759852;0.03387555;0.08026368
-44.25711852;0.03387555;-0.00854518
-44.23663852;0.03387555;-0.00854518
-44.21615852;0.03387555;-0.00854518
-44.19567852;0.03387555;-0.00854518
-44.17519852;0.03387555;0.08026368
-44.15471852;0.03387555;-0.00854518
-44.13423852;0.03387555;-0.00854518
-44.11375852;0.03387555;-0.00854518
-44.09327852;0.03387555;-0.00854518
-44.07279852;0.03387555;0.08026368
-44.05231852;0.03387555;-0.00854518
-44.03183852;0.03387555;-0.00854518
-44.01135852;0.03387555;-0.00854518
-43.99087852;0.03387555;-0.00854518
-43.97039852;-0.05432295;-0.00854518
-43.94991852;0.03387555;-0.00854518
-43.92943853;-0.05432295;-0.00854518
-43.90895853;-0.05432295;-0.00854518
-43.88847853;-0.05432295;-0.00854518
-43.86799853;-0.05432295;-0.00854518
-43.84751853;0.03387555;-0.00854518
-43.82703853;0.03387555;-0.00854518
-43.80655853;0.03387555;0.08026368
-43.78607853;-0.05432295;-0.00854518
-43.76559853;0.03387555;-0.00854518
-43.74511853;-0.05432295;0.08026368
-43.72463853;0.03387555;-0.00854518
-43.70415853;-0.05432295;-0.00854518
-43.68367853;0.03387555;-0.00854518
-43.66319853;0.03387555;-0.00854518
-43.64271853;-0.05432295;-0.00854518
-43.62223853;0.03387555;-0.00854518
-43.60175853;0.03387555;-0.00854518
-43.58127853;0.03387555;-0.00854518
-43.56079853;0.03387555;-0.00854518
-43.54031853;0.03387555;-0.00854518
-43.51983853;-0.05432295;-0.00854518
-43.49935853;0.03387555;-0.00854518
-43.47887853;0.03387555;-0.00854518
-43.45839853;0.03387555;-0.00854518
-43.43791853;-0.05432295;-0.00854518
-43.41743853;0.03387555;-0.00854518
-43.39695853;-0.05432295;-0.00854518
-43.37647853;0.03387555;-0.00854518
-43.35599853;0.03387555;-0.00854518
-43.33551853;0.03387555;-0.00854518
-43.31503853;0.03387555;-0.00854518
-43.29455853;0.03387555;-0.00854518
-43.27407853;0.03387555;-0.00854518
-43.25359853;0.03387555;-0.00854518
-43.23311853;0.03387555;-0.00854518
-43.21263853;0.03387555;-0.00854518
-43.19215853;0.03387555;-0.00854518
-43.17167853;-0.05432295;-0.00854518
-43.15119853;0.03387555;0.08026368
-43.13071853;0.03387555;-0.00854518
-43.11023853;0.03387555;-0.00854518
-43.08975853;0.03387555;-0.00854518
-43.06927853;0.03387555;-0.00854518
-43.04879853;0.03387555;-0.00854518
-43.02831853;-0.05432295;-0.00854518
-43.00783853;0.03387555;0.08026368
-42.98735853;0.03387555;-0.00854518
-42.96687853;0.03387555;-0.00854518
-42.94639853;-0.05432295;-0.00854518
-42.92591853;0.03387555;-0.00854518
-42.90543853;0.03387555;0.08026368
-42.88495853;0.03387555;0.08026368
-42.86447853;0.03387555;-0.00854518
-42.84399853;-0.05432295;0.08026368
-42.82351853;-0.05432295;-0.00854518
-42.80303853;-0.05432295;-0.00854518
-42.78255853;0.03387555;-0.00854518
-42.76207853;0.03387555;-0.00854518
-42.74159853;0.03387555;0.08026368
-42.72111853;-0.05432295;-0.00854518
-42.70063853;-0.05432295;-0.00854518
-42.68015853;-0.05432295;-0.00854518
-42.65967853;-0.05432295;-0.00854518
-42.63919853;0.03387555;-0.00854518
-42.61871853;-0.05432295;-0.00854518
-42.59823853;0.03387555;-0.00854518
-42.57775853;0.03387555;0.08026368
-42.55727853;-0.05432295;-0.00854518
-42.53679853;0.03387555;0.08026368
-42.51631853;0.03387555;-0.00854518
-42.49583853;0.03387555;0.08026368
-42.47535853;0.03387555;-0.00854518
-42.45487853;0.03387555;-0.00854518
-42.43439853;-0.05432295;-0.00854518
-42.41391853;-0.05432295;-0.00854518
-42.39343853;0.03387555;-0.00854518
-42.37295853;0.03387555;-0.00854518
-42.35247853;0.03387555;-0.00854518
-42.33199853;0.03387555;-0.00854518
-42.31151853;-0.05432295;-0.00854518
-42.29103854;0.03387555;-0.00854518
-42.27055854;0.03387555;-0.00854518
-42.25007854;0.03387555;-0.00854518
-42.22959854;0.03387555;-0.00854518
-42.20911854;0.03387555;-0.00854518
-42.18863854;0.03387555;-0.00854518
-42.16815854;0.03387555;-0.00854518
-42.14767854;0.03387555;-0.00854518
-42.12719854;0.03387555;-0.00854518
-42.10671854;0.03387555;-0.00854518
-42.08623854;0.03387555;-0.00854518
-42.06575854;-0.05432295;-0.00854518
-42.04527854;0.03387555;-0.00854518
-42.02479854;-0.05432295;-0.00854518
-42.00431854;0.03387555;-0.00854518
-41.98383854;-0.05432295;-0.00854518
-41.96335854;0.03387555;0.08026368
-41.94287854;0.03387555;-0.00854518
-41.92239854;0.03387555;-0.00854518
-41.90191854;-0.05432295;-0.00854518
-41.88143854;0.03387555;-0.00854518
-41.86095854;0.03387555;-0.00854518
-41.84047854;-0.05432295;-0.00854518
-41.81999854;0.03387555;-0.00854518
-41.79951854;0.03387555;-0.00854518
-41.77903854;0.03387555;-0.00854518
-41.75855854;0.03387555;-0.00854518
-41.73807854;0.03387555;-0.00854518
-41.71759854;-0.05432295;0.08026368
-41.69711854;-0.05432295;-0.00854518
-41.67663854;0.03387555;-0.00854518
-41.65615854;0.03387555;-0.00854518
-41.63567854;0.03387555;-0.00854518
-41.61519854;0.03387555;-0.00854518
-41.59471854;0.03387555;-0.00854518
-41.57423854;0.03387555;0.08026368
-41.55375854;0.03387555;-0.00854518
-41.53327854;0.03387555;-0.00854518
-41.51279854;0.03387555;-0.00854518
-41.49231854;0.03387555;-0.00854518
-41.47183854;0.03387555;-0.00854518
-41.45135854;-0.05432295;-0.00854518
-41.43087854;-0.05432295;-0.00854518
-41.41039854;-0.05432295;0.08026368
-41.38991854;0.03387555;-0.00854518
-41.36943854;-0.05432295;-0.00854518
-41.34895854;0.03387555;-0.00854518
-41.32847854;0.03387555;-0.00854518
-41.30799854;0.03387555;-0.00854518
-41.28751854;0.03387555;-0.00854518
-41.26703854;-0.05432295;-0.00854518
-41.24655854;0.03387555;-0.00854518
-41.22607854;0.03387555;-0.00854518
-41.20559854;0.03387555;0.08026368
-41.18511854;0.03387555;-0.00854518
-41.16463854;0.03387555;-0.00854518
-41.14415854;0.03387555;0.08026368
-41.12367854;0.03387555;-0.00854518
-41.10319854;-0.05432295;-0.00854518
-41.08271854;0.03387555;-0.00854518
-41.06223854;0.03387555;-0.00854518
-41.04175854;-0.05432295;-0.00854518
-41.02127854;0.03387555;-0.00854518
-41.00079854;0.03387555;-0.00854518
-40.98031854;0.03387555;-0.00854518
-40.95983854;0.03387555;-0.00854518
-40.93935854;0.03387555;0.08026368
-40.91887854;0.03387555;-0.00854518
-40.89839854;-0.05432295;-0.00854518
-40.87791854;0.03387555;-0.00854518
-40.85743854;0.03387555;-0.00854518
-40.83695854;0.03387555;-0.00854518
-40.81647854;0.03387555;-0.00854518
-40.79599854;0.03387555;-0.00854518
-40.77551854;0.03387555;-0.00854518
-40.75503854;0.03387555;-0.00854518
-40.73455854;0.03387555;-0.00854518
-40.71407854;0.03387555;-0.00854518
-40.69359854;0.03387555;-0.00854518
-40.67311854;0.03387555;0.08026368
-40.65263854;0.03387555;-0.00854518
-40.63215855;0.03387555;-0.00854518
-40.61167855;-0.05432295;-0.00854518
-40.59119855;0.03387555;-0.00854518
-40.57071855;0.03387555;-0.00854518
-40.55023855;0.03387555;-0.00854518
-40.52975855;0.03387555;-0.00854518
-40.50927855;0.03387555;-0.00854518
-40.48879855;0.03387555;-0.00854518
-40.46831855;0.03387555;-0.00854518
-40.44783855;0.03387555;-0.00854518
-40.42735855;0.03387555;-0.00854518
-40.40687855;-0.05432295;-0.00854518
-40.38639855;0.03387555;-0.00854518
-40.36591855;-0.05432295;-0.00854518
-40.34543855;0.03387555;-0.00854518
-40.32495855;-0.05432295;-0.00854518
-40.30447855;0.03387555;0.08026368
-40.28399855;0.03387555;-0.00854518
-40.26351855;-0.05432295;-0.00854518
-40.24303855;0.03387555;-0.00854518
-40.22255855;0.03387555;0.08026368
-40.20207855;0.03387555;-0.00854518
-40.18159855;0.03387555;-0.00854518
-40.16111855;0.03387555;-0.00854518
-40.14063855;0.03387555;-0.00854518
-40.12015855;0.03387555;-0.00854518
-40.09967855;0.03387555;0.08026368
-40.07919855;0.03387555;-0.00854518
-40.05871855;0.03387555;-0.00854518
-40.03823855;0.03387555;-0.00854518
-40.01775855;2.06122000;-0.00854518
-39.99727855;2.06122000;-0.00854518
-39.97679855;2.06122000;-0.00854518
-39.95631855;2.06122000;-0.00854518
-39.93583855;2.06122000;-0.00854518
-39.91535855;2.06122000;-0.00854518
-39.89487855;2.06122000;-0.00854518
-39.87439855;2.06122000;-0.00854518
-39.85391855;2.06122000;-0.00854518
-39.83343855;2.06122000;0.08026368
-39.81295855;2.06122000;-0.00854518
-39.79247855;2.06122000;-0.00854518
-39.77199855;2.06122000;-0.00854518
-39.75151855;2.06122000;-0.00854518
-39.73103855;2.06122000;-0.00854518
-39.71055855;2.06122000;-0.00854518
-39.69007855;2.06122000;-0.00854518
-39.66959855;2.06122000;-0.00854518
-39.64911855;2.06122000;0.08026368
-39.62863855;2.06122000;-0.00854518
-39.60815855;2.06122000;-0.00854518
-39.58767855;2.06122000;-0.00854518
-39.56719855;2.06122000;-0.00854518
-39.54671855;2.06122000;-0.00854518
-39.52623855;2.06122000;-0.00854518
-39.50575855;2.06122000;-0.00854518
-39.48527855;2.06122000;-0.00854518
-39.46479855;2.06122000;-0.00854518
-39.44431855;2.06122000;-0.00854518
-39.42383855;2.06122000;-0.00854518
-39.40335855;2.06122000;-0.00854518
-39.38287855;2.06122000;-0.00854518
-39.36239855;2.06122000;-0.00854518
-39.34191855;2.06122000;-0.00854518
-39.32143855;2.06122000;-0.00854518
-39.30095855;2.06122000;-0.00854518
-39.28047855;2.14941900;-0.00854518
-39.25999855;2.14941900;0.08026368
-39.23951855;2.06122000;-0.00854518
-39.21903855;2.06122000;0.08026368
-39.19855855;2.06122000;0.08026368
-39.17807855;2.14941900;0.08026368
-39.15759855;2.06122000;0.08026368
-39.13711855;2.06122000;0.08026368
-39.11663855;2.06122000;0.08026368
-39.09615855;2.06122000;0.08026368
-39.07567855;2.06122000;0.08026368
-39.05519855;2.06122000;0.08026368
-39.03471855;2.14941900;0.08026368
-39.01423855;2.14941900;-0.00854518
-38.99375856;2.14941900;0.08026368
-38.97327856;2.14941900;0.08026368
-38.95279856;2.14941900;0.08026368
-38.93231856;2.14941900;-0.00854518
-38.91183856;2.14941900;0.08026368
-38.89135856;2.14941900;-0.00854518
-38.87087856;2.14941900;0.08026368
-38.85039856;2.14941900;0.08026368
-38.82991856;2.14941900;0.08026368
-38.80943856;2.06122000;0.08026368
-38.78895856;2.14941900;0.08026368
-38.76847856;2.14941900;0.08026368
-38.74799856;2.14941900;-0.00854518
-38.72751856;2.14941900;0.08026368
-38.70703856;2.23761700;0.08026368
-38.68655856;2.14941900;0.08026368
-38.66607856;2.14941900;0.08026368
-38.64559856;2.14941900;0.16876740
-38.62511856;2.23761700;0.08026368
-38.60463856;2.23761700;0.08026368
-38.58415856;2.14941900;0.08026368
-38.56367856;2.14941900;0.08026368
-38.54319856;2.23761700;0.08026368
-38.52271856;2.14941900;0.08026368
-38.50223856;2.23761700;0.08026368
-38.48175856;2.14941900;0.08026368
-38.46127856;2.23761700;0.16876740
-38.44079856;2.14941900;0.08026368
-38.42031856;2.23761700;0.08026368
-38.39983856;2.23761700;0.08026368
-38.37935856;2.23761700;0.16876740
-38.35887856;2.23761700;0.08026368
-38.33839856;2.23761700;0.08026368
-38.31791856;2.23761700;0.16876740
-38.29743856;2.23761700;0.08026368
-38.27695856;2.23761700;0.08026368
-38.25647856;2.23761700;0.08026368
-38.23599856;2.14941900;0.08026368
-38.21551856;2.23761700;0.08026368
-38.19503856;2.23761700;0.16876740
-38.17455856;2.23761700;0.16876740
-38.15407856;2.23761700;0.16876740
-38.13359856;2.23761700;0.16876740
-38.11311856;2.23761700;0.16876740
-38.09263856;2.23761700;0.16876740
-38.07215856;2.23761700;0.16876740
-38.05167856;2.23761700;0.16876740
-38.03119856;2.23761700;0.08026368
-38.01071856;2.23761700;0.08026368
-37.99023856;2.23761700;0.16876740
-37.96975856;2.23761700;0.08026368
-37.94927856;2.23761700;0.16876740
-37.92879856;2.23761700;0.08026368
-37.90831856;2.23761700;0.16876740
-37.88783856;2.23761700;0.16876740
-37.86735856;2.23761700;0.08026368
-37.84687856;2.32581600;0.08026368
-37.82639856;2.23761700;0.16876740
-37.80591856;2.32581600;0.08026368
-37.78543856;2.32581600;0.16876740
-37.76495856;2.23761700;0.16876740
-37.74447856;2.23761700;0.08026368
-37.72399856;2.32581600;0.16876740
-37.70351856;2.23761700;0.16876740
-37.68303856;2.32581600;0.16876740
-37.66255856;2.23761700;0.16876740
-37.64207856;2.23761700;0.16876740
-37.62159856;2.23761700;0.16876740
-37.60111856;2.32581600;0.16876740
-37.58063856;2.32581600;0.16876740
-37.56015856;2.32581600;0.16876740
-37.53967856;2.32581600;0.16876740
-37.51919856;2.32581600;0.16876740
-37.49871856;2.32581600;0.16876740
-37.47823856;2.23761700;0.08026368
-37.45775856;2.32581600;0.16876740
-37.43727856;2.32581600;0.16876740
-37.41679856;2.32581600;0.16876740
-37.39631856;2.32581600;0.08026368
-37.37583856;2.32581600;0.16876740
-37.35535857;2.32581600;0.08026368
-37.33487857;2.32581600;0.16876740
-37.31439857;2.32581600;0.16876740
-37.29391857;2.32581600;0.16876740
-37.27343857;2.32581600;0.16876740
-37.25295857;2.32581600;0.16876740
-37.23247857;2.32581600;0.16876740
-37.21199857;2.32581600;0.16876740
-37.19151857;2.32581600;0.16876740
-37.17103857;2.32581600;0.16876740
-37.15055857;2.32581600;0.16876740
-37.13007857;2.32581600;0.16876740
-37.10959857;2.32581600;0.16876740
-37.08911857;2.32581600;0.16876740
-37.06863857;2.32581600;0.08026368
-37.04815857;2.32581600;0.16876740
-37.02767857;2.32581600;0.16876740
-37.00719857;2.32581600;0.16876740
-36.98671857;2.32581600;0.16876740
-36.96623857;2.32581600;0.16876740
-36.94575857;2.41401400;0.16876740
-36.92527857;2.32581600;0.16876740
-36.90479857;2.32581600;0.16876740
-36.88431857;2.32581600;0.16876740
-36.86383857;2.41401400;0.16876740
-36.84335857;2.32581600;0.16876740
-36.82287857;2.41401400;0.16876740
-36.80239857;2.41401400;0.16876740
-36.78191857;2.41401400;0.08026368
-36.76143857;2.32581600;0.16876740
-36.74095857;2.32581600;0.16876740
-36.72047857;2.41401400;0.16876740
-36.69999857;2.41401400;0.16876740
-36.67951857;2.41401400;0.16876740
-36.65903857;2.41401400;0.16876740
-36.63855857;2.41401400;0.16876740
-36.61807857;2.41401400;0.16876740
-36.59759857;2.41401400;0.16876740
-36.57711857;2.41401400;0.16876740
-36.55663857;2.41401400;0.16876740
-36.53615857;2.41401400;0.16876740
-36.51567857;2.41401400;0.16876740
-36.49519857;2.41401400;0.16876740
-36.47471857;2.41401400;0.16876740
-36.45423857;2.41401400;0.16876740
-36.43375857;2.41401400;0.16876740
-36.41327857;2.41401400;0.16876740
-36.39279857;2.41401400;0.16876740
-36.37231857;2.41401400;0.16876740
-36.35183857;2.41401400;0.16876740
-36.33135857;2.41401400;0.16876740
-36.31087857;2.41401400;0.16876740
-36.29039857;2.41401400;0.16876740
-36.26991857;2.41401400;0.16876740
-36.24943857;2.41401400;0.16876740
-36.22895857;2.41401400;0.16876740
-36.20847857;2.41401400;0.16876740
-36.18799857;2.41401400;0.16876740
-36.16751857;2.41401400;0.16876740
-36.14703857;2.41401400;0.16876740
-36.12655857;2.41401400;0.16876740
-36.10607857;2.41401400;0.16876740
-36.08559857;2.41401400;0.16876740
-36.06511857;2.41401400;0.16876740
-36.04463857;2.41401400;0.16876740
-36.02415857;2.41401400;0.16876740
-36.00367857;2.41401400;0.16876740
-35.98319857;2.41401400;0.16876740
-35.96271857;2.41401400;0.16876740
-35.94223857;2.41401400;0.16876740
-35.92175857;2.41401400;0.16876740
-35.90127857;2.41401400;0.16876740
-35.88079857;2.41401400;0.16876740
-35.86031857;2.41401400;0.16876740
-35.83983857;2.41401400;0.16876740
-35.81935857;2.50190700;0.16876740
-35.79887857;2.41401400;0.16876740
-35.77839857;2.50190700;0.16876740
-35.75791857;2.41401400;0.16876740
-35.73743857;2.41401400;0.16876740
-35.71695857;2.41401400;0.16876740
-35.69647858;2.41401400;0.16876740
-35.67599858;2.41401400;0.16876740
-35.65551858;2.41401400;0.16876740
-35.63503858;2.50190700;0.16876740
-35.61455858;2.50190700;0.16876740
-35.59407858;2.50190700;0.16876740
-35.57359858;2.41401400;0.16876740
-35.55311858;2.50190700;0.16876740
-35.53263858;2.50190700;0.16876740
-35.51215858;2.50190700;0.16876740
-35.49167858;2.50190700;0.16876740
-35.47119858;2.50190700;0.16876740
-35.45071858;2.41401400;0.16876740
-35.43023858;2.50190700;0.16876740
-35.40975858;2.50190700;0.16876740
-35.38927858;2.50190700;0.16876740
-35.36879858;2.50190700;0.16876740
-35.34831858;2.50190700;0.16876740
-35.32783858;2.50190700;0.16876740
-35.30735858;2.50190700;0.16876740
-35.28687858;2.50190700;0.16876740
-35.26639858;2.50190700;0.16876740
-35.24591858;2.50190700;0.16876740
-35.22543858;2.50190700;0.16876740
-35.20495858;2.59010600;0.16876740
-35.18447858;2.50190700;0.16876740
-35.16399858;2.50190700;0.16876740
-35.14351858;2.50190700;0.16876740
-35.12303858;2.50190700;0.16876740
-35.10255858;2.50190700;0.16876740
-35.08207858;2.59010600;0.16876740
-35.06159858;2.50190700;0.16876740
-35.04111858;2.50190700;0.16876740
-35.02063858;2.50190700;0.16876740
-35.00015858;2.59010600;0.16876740
-34.97967858;2.59010600;0.16876740
-34.95919858;2.59010600;0.16876740
-34.93871858;2.59010600;0.16876740
-34.91823858;2.59010600;0.16876740
-34.89775858;2.59010600;0.16876740
-34.87727858;2.59010600;0.16876740
-34.85679858;2.59010600;0.16876740
-34.83631858;2.59010600;0.16876740
-34.81583858;2.50190700;0.16876740
-34.79535858;2.59010600;0.16876740
-34.77487858;2.59010600;0.16876740
-34.75439858;2.59010600;0.16876740
-34.73391858;2.59010600;0.16876740
-34.71343858;2.59010600;0.16876740
-34.69295858;2.59010600;0.16876740
-34.67247858;2.59010600;0.16876740
-34.65199858;2.59010600;0.16876740
-34.63151858;2.59010600;0.16876740
-34.61103858;2.59010600;0.16876740
-34.59055858;2.59010600;0.16876740
-34.57007858;2.59010600;0.16876740
-34.54959858;2.59010600;0.16876740
-34.52911858;2.59010600;0.16876740
-34.50863858;2.59010600;0.16876740
-34.48815858;2.59010600;0.16876740
-34.46767858;2.59010600;0.16876740
-34.44719858;2.59010600;0.16876740
-34.42671858;2.59010600;0.16876740
-34.40623858;2.67830400;0.16876740
-34.38575858;2.67830400;0.25727100
-34.36527858;2.59010600;0.16876740
-34.34479858;2.59010600;0.16876740
-34.32431858;2.67830400;0.16876740
-34.30383858;2.59010600;0.16876740
-34.28335858;2.67830400;0.16876740
-34.26287858;2.59010600;0.16876740
-34.24239858;2.59010600;0.16876740
-34.22191858;2.67830400;0.16876740
-34.20143858;2.67830400;0.16876740
-34.18095858;2.59010600;0.25727100
-34.16047858;2.59010600;0.25727100
-34.13999858;2.59010600;0.25727100
-34.11951858;2.67830400;0.25727100
-34.09903858;2.67830400;0.25727100
-34.07855858;2.67830400;0.25727100
-34.05807859;2.67830400;0.25727100
-34.03759859;2.67830400;0.25727100
-34.01711859;2.67830400;0.25727100
-33.99663859;2.67830400;0.25727100
-33.97615859;2.67830400;0.25727100
-33.95567859;2.67830400;0.25727100
-33.93519859;2.67830400;0.25727100
-33.91471859;2.67830400;0.25727100
-33.89423859;2.67830400;0.25727100
-33.87375859;2.67830400;0.25727100
-33.85327859;2.67830400;0.34607990
-33.83279859;2.67830400;0.25727100
-33.81231859;2.67830400;0.34607990
-33.79183859;2.67830400;0.25727100
-33.77135859;2.67830400;0.34607990
-33.75087859;2.67830400;0.25727100
-33.73039859;2.67830400;0.34607990
-33.70991859;2.67830400;0.34607990
-33.68943859;2.67830400;0.34607990
-33.66895859;2.67830400;0.34607990
-33.64847859;2.67830400;0.34607990
-33.62799859;2.67830400;0.34607990
-33.60751859;2.67830400;0.34607990
-33.58703859;2.67830400;0.34607990
-33.56655859;2.67830400;0.34607990
-33.54607859;2.67830400;0.34607990
-33.52559859;2.67830400;0.34607990
-33.50511859;2.67830400;0.34607990
-33.48463859;2.67830400;0.34607990
-33.46415859;2.67830400;0.34607990
-33.44367859;2.67830400;0.34607990
-33.42319859;2.67830400;0.34607990
-33.40271859;2.67830400;0.34607990
-33.38223859;2.67830400;0.34607990
-33.36175859;2.67830400;0.34607990
-33.34127859;2.67830400;0.34607990
-33.32079859;2.67830400;0.34607990
-33.30031859;2.67830400;0.34607990
-33.27983859;2.76650300;0.34607990
-33.25935859;2.67830400;0.34607990
-33.23887859;2.76650300;0.34607990
-33.21839859;2.67830400;0.34607990
-33.19791859;2.76650300;0.34607990
-33.17743859;2.76650300;0.34607990
-33.15695859;2.76650300;0.34607990
-33.13647859;2.76650300;0.34607990
-33.11599859;2.67830400;0.34607990
-33.09551859;2.76650300;0.34607990
-33.07503859;2.67830400;0.34607990
-33.05455859;2.76650300;0.34607990
-33.03407859;2.76650300;0.34607990
-33.01359859;2.76650300;0.34607990
-32.99311859;2.76650300;0.34607990
-32.97263859;2.76650300;0.34607990
-32.95215859;2.76650300;0.34607990
-32.93167859;2.76650300;0.34607990
-32.91119859;2.76650300;0.34607990
-32.89071859;2.76650300;0.34607990
-32.87023859;2.76650300;0.34607990
-32.84975859;2.76650300;0.34607990
-32.82927859;2.76650300;0.43488880
-32.80879859;2.76650300;0.34607990
-32.78831859;2.76650300;0.34607990
